CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Singannabanda B.O,531162,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9280670,83.4243300
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Nadupuru B.O,530044,BO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6714110,83.1983900
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Saripalli B.O,531173,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8393750,83.2010690
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Chinamushidiwada B.O,530051,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8023760,83.2048140
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Gudilova B.O,531173,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8688920,83.3308420
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Sontyam B.O,531173,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8677930,83.2987580
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Chinnapuram B.O,531219,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.0484730,83.3669180
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Gottupalli B.O,531219,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.0076930,83.3386680
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,T.V.Agraharam B.O,531219,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.0510510,83.3491510
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Simhachalam Hills B.O,530028,BO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7663800,83.2506270
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Pakeertekya B.O,530049,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7083020,83.1526790
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Islampeta B.O,530031,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5942090,83.1558150
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Jamiguda B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.2021160,82.3990480
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Laxmipuram B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.2666240,82.5286940
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Bondapalli B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.2345480,82.4555640
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Rngabayalu B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.4344520,82.4226530
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Chinnagummuluru B.O,531083,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.4616492,82.7266056
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Galikonda B.O,531133,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9007820,82.0965410
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Pedavalasa B.O,531133,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7836299,82.2699540
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Sankada B.O,531133,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8265948,82.2887429
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Saparla B.O,531133,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9359400,82.1475650
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Darakonda B.O,531105,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9969510,82.1247770
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Butchiyyapeta B.O,531026,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7975943,82.8770072
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Dibbidi B.O,531026,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7977837,82.8790054
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Lopudi B.O,531026,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8221969,82.8469404
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Pottidorapalem B.O,531026,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8131284,82.8309672
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Veeravalli Agraharam B.O,531026,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8540673,82.8555934
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Mukundapuram B.O,531026,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8696930,82.8959810
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,P Bhimavaram BO,531026,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7898800,82.8452150
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Gopalapatnam B.O,531127,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.3294893,82.6110203
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Arilova B.O,530040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7666500,83.3134650
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Kommadi B.O,530048,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8300530,83.3368560
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Tunglam B.O,530012,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7064660,83.1903540
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Mindi B.O,530012,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7042610,83.2117820
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Chepaluppada B.O,531163,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8509020,83.4127610
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,INS Kalinga B.O,531163,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8628600,83.4136530
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Kothaparadesipalem B.O,531163,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8575230,83.3665280
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Rayapalem B.O,531163,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7303920,83.2867220
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Annavaram B.O,531162,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9362930,83.4936900
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Boni B.O,531162,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9639770,83.3425360
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Korada B.O,531162,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9976850,83.3799410
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Marikavalasa B.O,530048,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8286360,83.3702380
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Sheelanagar B.O,530012,BO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7155770,83.1983900
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Visweswarayanagar B.O,530012,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7044170,83.2005200
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,J.V.Agraharam B.O,531163,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8756270,83.3989690
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Nerellavalasa B.O,531163,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.0554330,83.3548950
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Peddipalem B.O,531163,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9084740,83.4006380
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Majjivalasa B.O,531162,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9487120,83.3919590
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Revidi B.O,531162,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9653840,83.3729290
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Pathavalasa B.O,535183,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8953900,83.1980130
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Tangudubilli B.O,535183,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1541500,83.5146840
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Gummakota B.O,535273,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.3557900,83.2285590
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Muliaguda B.O,535145,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,19.4922250,82.2895570
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Valasi B.O,535145,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1292120,82.9212460
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Tokuru B.O,535145,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.2377090,83.0260670
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Garugubilli B.O,535273,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.7118970,83.4930240
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Pedabidda B.O,535145,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1537500,83.0079370
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Tyda B.O,535145,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.2106200,83.0636360
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Idatam B.O,531127,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.2837152,82.5338188
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kandipudi B.O,531127,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.2967692,82.5464826
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Chintagatla B.O,531035,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7823927,83.1630503
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Gullepalli B.O,531035,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8337012,83.1399577
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Petasudipuram B.O,531055,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.4930719,82.8382041
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Turangalapalem B.O,531055,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5691919,82.8645397
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Vemagiri B.O,531055,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.4889840,82.8297040
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Cherlopalem B.O,531055,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5565150,82.5807910
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Korukonda B.O,531111,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.0088820,82.3637290
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kothapalem B.O,531111,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7756740,82.4220940
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Luthugedda Jn. B.O,531111,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8562849,82.4353369
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kudumusari B.O,531111,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9916720,82.3085580
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Bakuru B.O,531077,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1128300,82.7734650
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Galaganda B.O,531077,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.2017066,82.6374283
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Guda B.O,531077,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1343583,82.6574683
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Gumma B.O,535145,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1291310,83.0093480
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Longuparthi B.O,535145,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1437330,82.9756930
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Uddandapuram B.O,531126,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.3891949,82.6416666
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Lingarajupalem B.O,531060,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.4433366,82.8110316
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Vommavaram B.O,531060,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.4577100,82.7801800
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kumarapuram  B.O,531127,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.2754420,82.5613980
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Pentakota B.O,531127,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.3016408,82.6096216
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Venkatanagaram B.O,531127,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.2870660,82.5845579
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Anthakapalle B.O,531035,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8141292,83.1219119
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Asakapalle B.O,531035,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7690141,83.1171127
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Boduvalasa B.O,531035,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8458102,83.1361920
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Tekkalipalem B.O,531035,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8128140,83.0888267
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Gandhavaram B.O,531032,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7728968,82.9879027
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kuntsangi B.O,531032,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7268040,82.9433440
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Maruturu B.O,531032,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7318730,83.0156990
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Uderoo B.O,531032,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7590950,82.9990480
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,R Bheemavaram B.O,531032,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6885230,82.8909790
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Ameena Sahebpeta B.O,531055,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5858030,82.9041190
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Enugutuni B.O,531055,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5678020,82.8775120
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Melupaka B.O,531055,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6143306,82.9114118
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Pedapalli B.O,531055,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5621550,82.8315070
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Regupalem B.O,531055,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5098580,82.8037830
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Somavaram B.O,531055,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5809750,82.8931330
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Bennavaram B.O,531111,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9465059,82.4091861
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Chowdupalli B.O,531111,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8539160,82.3586230
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Jerrala B.O,531111,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9520620,82.3042490
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Thammingula B.O,531111,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.0228400,82.4192620
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Vangasara B.O,531111,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8683480,82.4241540
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Bhimavaram B.O,531082,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.4723751,82.7375613
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Gammili B.O,531029,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9321722,82.5301354
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kuntharla B.O,531029,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1316730,82.5119160
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Singarbha B.O,531029,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.0492820,82.4727340
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Vanthala B.O,531029,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9849026,82.5986750
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Gulleli B.O,531029,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.4649630,82.1213260
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kimudupalle B.O,531077,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1657642,82.5529730
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kotnapalle B.O,531077,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1682520,82.7286820
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Sampathipuram B.O,531031,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6842778,82.9528894
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Gavaravaram B.O,531075,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8754800,82.9670233
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Vechalam B.O,531075,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8651900,82.9742860
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Boyila Kinthada B.O,531075,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.4875480,82.3598650
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Mulakapalli B.O,531075,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8471720,82.9635980
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Nagavaram B.O,531033,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6049300,83.0261780
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Rajayyapeta B.O,531081,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.3599128,82.7133636
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Vedullapalem B.O,531081,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.4087899,82.6816382
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Ammulapalem B.O,531002,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7602733,83.0707433
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kondupalem B.O,531002,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7316950,83.0280820
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Thotada B.O,531002,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6570201,83.0225886
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Nunaparthi B.O,531020,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5741860,83.0777526
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Venkatapathipalem B.O,531020,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5464784,83.0815278
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Dopperla B.O,531021,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5768327,83.0404800
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Payakarao Bonangi B.O,531021,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5923010,83.0817700
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Godicherla B.O,531126,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.4437566,82.6594799
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kannurupalem B.O,531031,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6336451,82.8188358
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Vetazangalapalem B.O,531031,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6984090,82.9461959
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Taruva Agraharam B.O,531075,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9136720,82.9667500
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Vakapalle B.O,531075,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9344716,82.9510666
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Timiram B.O,531075,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9242720,82.9627050
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Patipalle B.O,531033,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6330610,83.0151410
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Yerravaram B.O,531033,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5992162,82.9624852
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Bodugullam Agraharam B.O,531081,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.4319859,82.7012489
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Chandanada B.O,531081,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.3731066,82.7102654
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Pedateenarla B.O,531081,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.3839854,82.7528325
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Upamaka Agraharam B.O,531081,BO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.3988614,82.7218282
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Batlapudi B.O,531002,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6913029,83.0342699
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Rebaka B.O,531002,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7070180,83.0125240
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Ravada B.O,531020,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5937759,83.0713809
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Desapatrunipalem B.O,531021,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6414081,83.1208790
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kalapaka B.O,531021,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5979057,83.1133572
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,G J Puram B.O,531126,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.4221016,82.6256616
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kaligotla B.O,531075,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9043916,82.9662500
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,MAMIDIPALLI B.O,531075,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9232983,82.9698533
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Chinadoddigallu B.O,531081,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.4028171,82.6653414
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,D L Puram B.O,531081,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.3945044,82.6663138
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Peda Doddigallu B.O,531081,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.4360717,82.6886562
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Amal College B.O,531002,BO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6850220,82.9810240
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Cheepurupalli B.O,531020,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5602730,83.0834200
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Dalaipalim B.O,531020,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5736061,83.1043797
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Bharnikam B.O,531021,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6312890,83.0599880
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Gullipadu B.O,531126,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.4193950,82.6397616
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Koduru B.O,531002,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7065550,83.0505900
